id,name,category,brand,weight,package_size,keywords,description,price,image_url
P0624,Чай листовой зелёный «Greenfield» 250г,Кофе и чай,Greenfield,250,6,чай листовой tea xfq greenfield зелёный,Зелёный чай листовой бренда Greenfield в категории кофе и чай.,471.79,https://example.com/p/P0624.jpg
P0625,Крем для рук спа «Herbal Line» 75мл,Косметика и гигиена,Herbal Line,75,12,крем для рук hand cream herbal line спа,Спа крем для рук бренда Herbal Line в категории косметика и гигиена.,335.04,https://example.com/p/P0625.jpg
P0626,Пакеты для мусора 60л «StrongHold» 15шт,Хозяйственные товары,StrongHold,15,3,пакеты мусор trash bags stronghold 60л,60л пакеты для мусора бренда StrongHold в категории хозяйственные товары.,210.69,https://example.com/p/P0626.jpg
P0627,Чай листовой улун «Samokat» 100г,Кофе и чай,Samokat,100,6,чай листовой tea xfq samokat улун,Улун чай листовой бренда Samokat в категории кофе и чай.,542.03,https://example.com/p/P0627.jpg
P0628,Мороженое пломбир фисташка «CreamLab» 900г,Мороженое,CreamLab,900,1,мороженое ice cream пломбир creamlab фисташка,Фисташка мороженое пломбир бренда CreamLab в категории мороженое.,47.10,https://example.com/p/P0628.jpg
P0629,Подгузники детские premium «PampKids» 40шт,Детские товары,PampKids,40,1,подгузники памперсы diapers pampkids premium,Premium подгузники детские бренда PampKids в категории детские товары.,1620.04,https://example.com/p/P0629.jpg
P0630,Пакеты для мусора с завязками «DailyFix» 30шт,Хозяйственные товары,DailyFix,30,3,пакеты мусор trash bags dailyfix сзавязками,С завязками пакеты для мусора бренда DailyFix в категории хозяйственные товары.,176.10,https://example.com/p/P0630.jpg
P0631,Мука пшеничная в/с «Alfa Mill» 5кг,Бакалея,Alfa Mill,5,10,мука пшеничная flour alfa mill в/с,В/с мука пшеничная бренда Alfa Mill в категории бакалея.,464.74,https://example.com/p/P0631.jpg
P0632,Сахар-песок 1кг «SweetLand» 900г,Бакалея,SweetLand,900,5,сахар песок sugar sweetland 1кг,1кг сахар-песок бренда SweetLand в категории бакалея.,1167.42,https://example.com/p/P0632.jpg
P0633,Шоколад премиальный без сахара «Bon Paris» 200г,Кондитерские изделия,Bon Paris,200,6,шоколад bon paris chocolate безсахара,Без сахара шоколад премиальный бренда Bon Paris в категории кондитерские изделия.,420.86,https://example.com/p/P0633.jpg
P0634,Корм для кошек сухой sterilised «CatCraft» 5кг,Зоотовары,CatCraft,5,2,корм кошек cat food adult catcraft sterilised,Sterilised корм для кошек сухой бренда CatCraft в категории зоотовары.,2209.48,https://example.com/p/P0634.jpg
P0635,Масло оливковое для салатов «Gusto» 500мл,Бакалея,Gusto,500,4,масло оливковое olive oil gusto длясалатов,Для салатов масло оливковое бренда Gusto в категории бакалея.,2312.49,https://example.com/p/P0635.jpg
P0636,Салфетки влажные премиум «SoftTouch» 40шт,Косметика и гигиена,SoftTouch,40,6,салфетки влажные wipes softtouch премиум,Премиум салфетки влажные бренда SoftTouch в категории косметика и гигиена.,277.64,https://example.com/p/P0636.jpg
P0637,Лапша быстрого приготовления острая «AsiaBox» 75г,Бакалея,AsiaBox,75,1,лапша инстант ramen asiabox острая,Острая лапша быстрого приготовления бренда AsiaBox в категории бакалея.,99.73,https://example.com/p/P0637.jpg
P0638,Мармелад жевательный sour «Bon Paris» 90г,Кондитерские изделия,Bon Paris,90,1,мармелад bon paris gummies sour,Sour мармелад жевательный бренда Bon Paris в категории кондитерские изделия.,176.70,https://example.com/p/P0638.jpg
P0639,Витаминный комплекс kids «Immuno+» 60табл.,Аптека,Immuno+,60,1,витамины комплекс supplement immuno+ kids,Kids витаминный комплекс бренда Immuno+ в категории аптека.,254.25,https://example.com/p/P0639.jpg
P0640,Кофе капсулы ristretto «BaristaPro» 30капс.,Кофе и чай,BaristaPro,30,2,кофе капсулы capsules baristapro ristretto,Ristretto кофе капсулы бренда BaristaPro в категории кофе и чай.,1257.95,https://example.com/p/P0640.jpg
